1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: B300000037A60021
Is Mission Active?  true
Mission Start:  Mon Nov 04 19:04:00 PST 2019
Sample Rate:  Every 120 minute(s)
Number of Mission Samples:  3189
Total Samples:  14322
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
12/6/19 5:04:00 AM,C,2.5
12/6/19 7:04:00 AM,C,4
12/6/19 9:04:00 AM,C,2.5
12/6/19 11:04:00 AM,C,10
12/6/19 1:04:00 PM,C,7
12/6/19 3:04:00 PM,C,6
12/6/19 5:04:00 PM,C,5.5
12/6/19 7:04:00 PM,C,5.5
12/6/19 9:04:00 PM,C,6
12/6/19 11:04:00 PM,C,8
12/7/19 1:04:00 AM,C,6.5
12/7/19 3:04:00 AM,C,4.5
12/7/19 5:04:00 AM,C,6
12/7/19 7:04:00 AM,C,7
12/7/19 9:04:00 AM,C,7.5
12/7/19 11:04:00 AM,C,9
12/7/19 1:04:00 PM,C,8.5
12/7/19 3:04:00 PM,C,11
12/7/19 5:04:00 PM,C,8.5
12/7/19 7:04:00 PM,C,8
12/7/19 9:04:00 PM,C,8
12/7/19 11:04:00 PM,C,8
12/8/19 1:04:00 AM,C,7.5
12/8/19 3:04:00 AM,C,7.5
12/8/19 5:04:00 AM,C,7
12/8/19 7:04:00 AM,C,7
12/8/19 9:04:00 AM,C,7
12/8/19 11:04:00 AM,C,7.5
12/8/19 1:04:00 PM,C,8.5
12/8/19 3:04:00 PM,C,9.5
12/8/19 5:04:00 PM,C,8.5
12/8/19 7:04:00 PM,C,7
12/8/19 9:04:00 PM,C,3.5
12/8/19 11:04:00 PM,C,2.5
12/9/19 1:04:00 AM,C,1
12/9/19 3:04:00 AM,C,3
12/9/19 5:04:00 AM,C,1
12/9/19 7:04:00 AM,C,0
12/9/19 9:04:00 AM,C,2.5
12/9/19 11:04:00 AM,C,6
12/9/19 1:04:00 PM,C,5.5
12/9/19 3:04:00 PM,C,5.5
12/9/19 5:04:00 PM,C,5
12/9/19 7:04:00 PM,C,4.5
12/9/19 9:04:00 PM,C,4
12/9/19 11:04:00 PM,C,1.5
12/10/19 1:04:00 AM,C,0
12/10/19 3:04:00 AM,C,1.5
12/10/19 5:04:00 AM,C,1
12/10/19 7:04:00 AM,C,-0.5
12/10/19 9:04:00 AM,C,0.5
12/10/19 11:04:00 AM,C,5.5
12/10/19 1:04:00 PM,C,5.5
12/10/19 3:04:00 PM,C,5
12/10/19 5:04:00 PM,C,5.5
12/10/19 7:04:00 PM,C,5.5
12/10/19 9:04:00 PM,C,6
12/10/19 11:04:00 PM,C,5.5
12/11/19 1:04:00 AM,C,5.5
12/11/19 3:04:00 AM,C,6.5
12/11/19 5:04:00 AM,C,5.5
12/11/19 7:04:00 AM,C,7.5
12/11/19 9:04:00 AM,C,6
12/11/19 11:04:00 AM,C,8
12/11/19 1:04:00 PM,C,7
12/11/19 3:04:00 PM,C,8
12/11/19 5:04:00 PM,C,8
12/11/19 7:04:00 PM,C,8
12/11/19 9:04:00 PM,C,9
12/11/19 11:04:00 PM,C,8.5
12/12/19 1:04:00 AM,C,9
12/12/19 3:04:00 AM,C,9
12/12/19 5:04:00 AM,C,9.5
12/12/19 7:04:00 AM,C,9.5
12/12/19 9:04:00 AM,C,9.5
12/12/19 11:04:00 AM,C,10.5
12/12/19 1:04:00 PM,C,7.5
12/12/19 3:04:00 PM,C,8
12/12/19 5:04:00 PM,C,8.5
12/12/19 7:04:00 PM,C,7.5
12/12/19 9:04:00 PM,C,7
12/12/19 11:04:00 PM,C,6
12/13/19 1:04:00 AM,C,6
12/13/19 3:04:00 AM,C,6.5
12/13/19 5:04:00 AM,C,6.5
12/13/19 7:04:00 AM,C,6.5
12/13/19 9:04:00 AM,C,6
12/13/19 11:04:00 AM,C,5.5
12/13/19 1:04:00 PM,C,7.5
12/13/19 3:04:00 PM,C,8
12/13/19 5:04:00 PM,C,7.5
12/13/19 7:04:00 PM,C,5.5
12/13/19 9:04:00 PM,C,5.5
12/13/19 11:04:00 PM,C,5
12/14/19 1:04:00 AM,C,5
12/14/19 3:04:00 AM,C,5
12/14/19 5:04:00 AM,C,4
12/14/19 7:04:00 AM,C,3
12/14/19 9:04:00 AM,C,2.5
12/14/19 11:04:00 AM,C,5
12/14/19 1:04:00 PM,C,6
12/14/19 3:04:00 PM,C,5.5
12/14/19 5:04:00 PM,C,5
12/14/19 7:04:00 PM,C,3.5
12/14/19 9:04:00 PM,C,3.5
12/14/19 11:04:00 PM,C,3
12/15/19 1:04:00 AM,C,2.5
12/15/19 3:04:00 AM,C,3
12/15/19 5:04:00 AM,C,2.5
12/15/19 7:04:00 AM,C,1
12/15/19 9:04:00 AM,C,-0.5
12/15/19 11:04:00 AM,C,2.5
12/15/19 1:04:00 PM,C,7
12/15/19 3:04:00 PM,C,6
12/15/19 5:04:00 PM,C,5.5
12/15/19 7:04:00 PM,C,2
12/15/19 9:04:00 PM,C,2.5
12/15/19 11:04:00 PM,C,3
12/16/19 1:04:00 AM,C,2.5
12/16/19 3:04:00 AM,C,2.5
12/16/19 5:04:00 AM,C,3
12/16/19 7:04:00 AM,C,3
12/16/19 9:04:00 AM,C,2.5
12/16/19 11:04:00 AM,C,8
12/16/19 1:04:00 PM,C,12
12/16/19 3:04:00 PM,C,12.5
12/16/19 5:04:00 PM,C,9
12/16/19 7:04:00 PM,C,3.5
12/16/19 9:04:00 PM,C,2.5
12/16/19 11:04:00 PM,C,1.5
